MovieID,rating,Genres
Black Sunday (La Maschera Del Demonio) (1960),4.09,Horror
Against All Odds (1984),3.81,Romance
Snows of Kilimanjaro,3.37, The (1952)
Loaded Weapon 1 (1993),3.65,Action|Comedy
Loves of Carmen,3.43, The (1948)
Fast Times at Ridgemont High (1982),3.71,Comedy
Cry in the Dark,3.55, A (1988)
Born to Win (1971),2.67,Drama
Batman: Mask of the Phantasm (1993),2.6,Animation|Children's
American Flyers (1985),3.34,Drama
Voyage of the Damned (1976),1.0,Drama
Vampyros Lesbos (Las Vampiras) (1970),3.5,Horror
Star Is Born,3.25, A (1937)
Poison (1991),3.95,Drama
Pacific Heights (1990),3.0,Thriller
Night Tide (1961),3.5,Drama
Draughtsman's Contract,5.0, The (1982)
Carmen (1984),3.8,Drama
Zed & Two Noughts,2.55, A (1985)
Woman in the Dunes (Suna no onna) (1964),3.76,Drama
Down to You (2000),2.72,Comedy|Romance
Hellhounds on My Trail (1999),2.72,Documentary
Not Love,2.71, Just Frenzy (M? que amor
Wirey Spindell (1999),1.67,Comedy
Another Man's Poison (1952),2.28,Crime|Drama
Odessa File,1.94, The (1974)
Saphead,2.14, The (1920)
Seven Chances (1925),2.67,Comedy
Smashing Time (1967),2.84,Comedy
Train Ride to Hollywood (1978),3.86,Comedy
Where the Buffalo Roam (1980),3.74,Comedy
Zachariah (1971),3.5,Western
Kestrel's Eye (Falkens ?a) (1998),3.13,Documentary
Eye of the Beholder (1999),2.52,Thriller
Isn't She Great? (2000),2.11,Comedy
Big Tease,3.35, The (1999)
Cup,2.78, The (Ph?pa) (1999)
Santitos (1997),3.45,Comedy
Encino Man (1992),3.88,Comedy
Goodbye Girl,3.75, The (1977)
I Am Cuba (Soy Cuba/Ya Kuba) (1964),1.67,Drama
Malcolm X (1992),3.86,Drama
Sister Act (1992),3.27,Comedy|Crime
Sister Act 2: Back in the Habit (1993),4.33,Comedy
Hand That Rocks the Cradle,3.37, The (1992)
Alive (1993),3.5,Drama
Agnes of God (1985),3.26,Drama|Mystery
Scent of a Woman (1992),3.83,Drama
Wayne's World (1992),3.94,Comedy
Wayne's World 2 (1993),3.59,Comedy
League of Their Own,3.68, A (1992)
Patriot Games (1992),3.15,Action|Thriller
Bodyguard,3.71, The (1992)
Death Becomes Her (1992),4.05,Comedy
Far and Away (1992),3.4,Drama|Romance
Howards End (1992),2.92,Drama
Singles (1992),3.88,Comedy|Drama|Romance
Twin Peaks: Fire Walk with Me (1992),3.29,Drama|Mystery
White Men Can't Jump (1992),3.2,Comedy
Buffy the Vampire Slayer (1992),3.34,Comedy|Horror
Hard-Boiled (Lashou shentan) (1992),2.95,Action|Crime
Man Bites Dog (C'est arriv?pr? de chez vous) (1992),4.34,Action|Comedy|Crime|Drama
Mariachi,3.34, El (1992)
Stop! Or My Mom Will Shoot (1992),2.67,Action|Comedy
Forever Young (1992),2.26,Adventure|Romance|Sci-Fi
Cutting Edge,2.15, The (1992)
Of Mice and Men (1992),2.26,Drama
Bad Lieutenant (1992),4.42,Crime|Drama
Scream 3 (2000),2.79,Horror|Mystery|Thriller
Single White Female (1992),2.0,Action
Boondock Saints,2.68, The (1999)
Gun Shy (2000),2.13,Comedy
Beloved/Friend (Amigo/Amado) (1999),1.92,Drama
Gendernauts (1999),3.28,Documentary
Knockout (1999),2.31,Action|Adventure
Baby,3.8, The (1973)
Brandon Teena Story,3.23, The (1998)
Different for Girls (1996),3.19,Comedy
Minnie and Moskowitz (1971),3.41,Action
They Might Be Giants (1971),3.72,Comedy|Romance
Beach,3.73, The (2000)
Snow Day (2000),2.97,Comedy
Tigger Movie,3.42, The (2000)
Cotton Mary (1999),3.92,Drama
Not One Less (Yi ge dou bu neng shao) (1999),3.14,Drama
Soft Toilet Seats (1999),2.48,Comedy
Trois (2000),2.7,Thriller
Big Combo,3.94, The (1955)
Conceiving Ada (1997),2.99,Drama|Sci-Fi
Eaten Alive (1976),3.0,Horror
Raining Stones (1993),2.77,Drama
To Sir with Love (1967),1.0,Drama
With Byrd at the South Pole (1930),3.67,Documentary
Boiler Room (2000),4.24,Drama
Hanging Up (2000),1.8,Comedy|Drama
Pitch Black (2000),2.45,Action|Sci-Fi
Whole Nine Yards,2.78, The (2000)
Beautiful People (1999),3.55,Comedy
Black Tar Heroin: The Dark End of the Street (1999),4.02,Documentary
Blue Collar (1978),4.24,Crime|Drama
Bluebeard (1944),4.28,Film-Noir|Horror
Circus,4.33, The (1928)
City Lights (1931),4.01,Comedy|Drama|Romance
Flamingo Kid,1.75, The (1984)
Dog's Life,3.42, A (1920)
Kid,3.19, The (1921)
Man from Laramie,3.96, The (1955)
McCullochs,3.58, The (1975)
Class Reunion (1982),3.04,Comedy
Big Trees,3.33, The (1952)
Happy Go Lovely (1951),3.67,Musical
Reindeer Games (2000),3.63,Action|Thriller
Wonder Boys (2000),3.93,Comedy|Drama
Deterrence (1998),3.0,Thriller
Judy Berlin (1999),3.01,Drama
Mifune (Mifunes sidste sang) (1999),2.73,Comedy|Romance
Waiting Game,1.5, The (2000)
3 Strikes (2000),3.1,Comedy
Chain of Fools (2000),3.72,Comedy|Crime
Drowning Mona (2000),2.0,Comedy
Next Best Thing,3.02, The (2000)
What Planet Are You From? (2000),2.65,Comedy|Sci-Fi
Beyond the Mat (2000),2.94,Documentary
Ghost Dog: The Way of the Samurai (1999),3.57,Crime|Drama
Year My Voice Broke,1.0, The (1987)
Splendor in the Grass (1961),3.74,Drama
My Tutor (1983),3.75,Drama
Legend of Lobo,3.22, The (1962)
Killing of Sister George,3.05, The (1968)
Key Largo (1948),4.01,Crime|Drama|Film-Noir|Thriller
Jail Bait (1954),3.83,Crime|Drama
It Happened Here (1961),2.71,Drama
I'll Never Forget What's 'is Name (1967),3.55,Comedy|Drama
For All Mankind (1989),3.51,Documentary
Cross of Iron (1977),3.45,War
Bride of the Monster (1956),4.02,Horror|Sci-Fi
Born Yesterday (1950),3.87,Comedy
Birdy (1984),3.37,Drama|War
And God Created Woman (1988),4.03,Comedy|Drama|Romance
Blood Feast (1963),4.04,Horror
Charlie,2.85, the Lonesome Cougar (1967)
Color Me Blood Red (1965),3.76,Horror
Never Cry Wolf (1983),2.59,Drama
Night Visitor,3.68, The (1970)
Perils of Pauline,3.35, The (1947)
Raisin in the Sun,3.16, A (1961)
Two Thousand Maniacs! (1964),3.19,Horror
Brown's Requiem (1998),3.77,Drama
Closer You Get,4.5, The (2000)
Mission to Mars (2000),2.87,Sci-Fi
Ninth Gate,3.35, The (2000)
Condo Painting (2000),2.56,Documentary
East-West (Est-ouest) (1999),3.88,Drama|Romance
Defending Your Life (1991),4.0,Comedy|Romance
Breaking Away (1979),3.12,Drama
Hoosiers (1986),3.43,Drama
Bull Durham (1988),3.14,Comedy
Dog Day Afternoon (1975),3.77,Comedy|Crime|Drama
American Graffiti (1973),3.65,Comedy|Drama
Asphalt Jungle,3.16, The (1950)
Searchers,3.47, The (1956)
Where Eagles Dare (1969),4.0,Action|Adventure|War
Devil's Brigade,3.04, The (1968)
Big Country,3.76, The (1958)
Any Number Can Win (M?odie en sous-sol ) (1963),3.29,Crime
Betrayed (1988),3.07,Drama|Thriller
Bound for Glory (1976),3.22,Drama
Bridge at Remagen,3.75, The (1969)
Buck and the Preacher (1972),3.32,Western
Daughters of the Dust (1992),3.66,Drama
Destination Moon (1950),3.85,Sci-Fi
Fantastic Night,2.75, The (La Nuit Fantastique) (1949)
Hangmen Also Die (1943),3.0,Drama|War
Ogre,3.92, The (Der Unhold) (1996)
On the Beach (1959),2.92,Drama
Railroaded! (1947),3.9,Film-Noir
Slaves to the Underground (1997),3.72,Comedy|Drama
Song of Freedom (1936),3.79,Drama
Big Fella (1937),3.84,Drama|Musical
Taking of Pelham One Two Three,3.79, The (1974)
Volunteers (1985),3.43,Comedy
JFK (1991),3.93,Drama|Mystery
Who's Harry Crumb? (1989),3.85,Comedy
Harry and the Hendersons (1987),2.77,Comedy
Let's Get Harry (1986),3.45,Action|Adventure
Shanghai Surprise (1986),3.54,Adventure
Who's That Girl? (1987),3.63,Comedy
She-Devil (1989),2.9,Comedy
Date with an Angel (1987),3.67,Comedy|Fantasy
Blind Date (1987),3.04,Comedy|Romance
Nadine (1987),1.92,Comedy
Muppet Movie,1.8, The (1979)
Great Muppet Caper,3.27, The (1981)
Muppets Take Manhattan,3.37, The (1984)
Sesame Street Presents Follow That Bird (1985),3.4,Children's|Comedy
We're Back! A Dinosaur's Story (1993),3.27,Animation|Children's
Baby... Secret of the Lost Legend (1985),3.35,Adventure|Sci-Fi
Turtle Diary (1985),3.9,Drama
Raise the Titanic (1980),3.38,Drama|Thriller
Titanic (1953),1.73,Action|Drama
Night to Remember,1.46, A (1958)
Captain Horatio Hornblower (1951),1.06,Action|Adventure|War
Carriers Are Waiting,3.33, The (Les Convoyeurs Attendent) (1999)
Erin Brockovich (2000),3.68,Drama
Final Destination (2000),2.65,Drama|Thriller
Soft Fruit (1999),4.11,Comedy|Drama
Babymother (1998),2.49,Drama
Bear,3.07, The (1988)
Impact (1949),2.79,Crime|Drama
Love Is a Many-Splendored Thing (1955),2.77,Romance
Mirror,3.84, The (Zerkalo) (1975)
Trial,3.39, The (Le Proc?) (1963)
Crimson Pirate,3.0, The (1952)
Thelma & Louise (1991),3.33,Action|Drama
Something for Everyone (1970),2.86,Comedy|Crime
...And Justice for All (1979),3.41,Drama|Thriller
Animal House (1978),2.5,Comedy
She's Gotta Have It (1986),1.61,Comedy|Romance
School Daze (1988),3.3,Drama
Do the Right Thing (1989),3.0,Comedy|Drama
Mo' Better Blues (1990),2.53,Drama
Jungle Fever (1991),2.73,Drama|Romance
Coogan's Bluff (1968),3.46,Crime
Champ,3.63, The (1979)
Creature Comforts (1990),2.83,Animation|Comedy
Death Wish (1974),4.0,Action|Drama
Death Wish II (1982),2.98,Action|Drama
Death Wish 3 (1985),3.33,Action|Drama
Death Wish 4: The Crackdown (1987),3.7,Action|Drama
Death Wish V: The Face of Death (1994),3.1,Action|Drama
Double Indemnity (1944),3.94,Crime|Film-Noir
Dying Young (1991),5.0,Drama|Romance
Cool as Ice (1991),3.41,Drama
Teenage Mutant Ninja Turtles (1990),4.0,Action|Children's|Fantasy
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),2.53,Action|Children's|Fantasy
Teenage Mutant Ninja Turtles III (1993),3.07,Action|Children's|Fantasy
Red Dawn (1984),3.63,Action|War
Band of the Hand (1986),3.76,Action
Born American (1986),3.22,Action|Drama|Thriller
Bloodsport (1988),3.22,Action
Eyes of Laura Mars (1978),2.46,Mystery|Thriller
Funny Bones (1995),3.27,Comedy
Good Earth,3.37, The (1937)
Good Morning,3.26, Vietnam (1987)
Good Mother,3.0, The (1988)
Grumpy Old Men (1993),1.67,Comedy
Guess Who's Coming to Dinner (1967),3.83,Comedy|Drama
Romeo Must Die (2000),3.2,Action|Romance
Here on Earth (2000),3.65,Drama|Romance
Whatever It Takes (2000),3.81,Comedy|Romance
Buddy Boy (1999),2.47,Drama|Thriller
Color of Paradise,3.48, The (Rang-e Khoda) (1999)
Waking the Dead (1999),3.42,Drama
Blood and Sand (Sangre y Arena) (1989),4.19,Drama|Romance
Gothic (1986),2.67,Drama|Horror
Hillbillys in a Haunted House (1967),3.6,Comedy
Lord of the Flies (1963),3.46,Adventure|Drama|Thriller
Modern Times (1936),4.25,Comedy
Last Resort (1994),3.61,Comedy
Solar Crisis (1993),2.78,Sci-Fi|Thriller
That's Life! (1986),3.95,Drama
Heart and Souls (1993),3.19,Comedy|Fantasy
Hud (1963),3.63,Drama|Western
Hustler,3.42, The (1961)
Inherit the Wind (1960),2.75,Drama
Dersu Uzala (1974),3.08,Adventure|Drama
Close Encounters of the Third Kind (1977),3.44,Drama|Sci-Fi
Horror Hotel (a.k.a. The City of the Dead) (1960),3.35,Horror
Jonah Who Will Be 25 in the Year 2000 (1976),3.61,Comedy
Retroactive (1997),2.44,Sci-Fi|Thriller
Place in the Sun,4.0, A (1951)
Jacob's Ladder (1990),2.67,Horror|Mystery|Thriller
Empire Records (1995),3.17,Comedy|Drama
Bamba,1.0, La (1987)
Ladyhawke (1985),3.0,Adventure|Fantasy|Romance
Lucas (1986),3.79,Drama
High Fidelity (2000),3.96,Comedy
Price of Glory (2000),3.78,Drama
Road to El Dorado,5.0, The (2000)
Skulls,3.67, The (2000)
Autopsy (Macchie Solari) (1975),3.65,Horror
Devil Girl From Mars (1954),3.21,Sci-Fi
Dorado,2.86, El (1967)
Hideous Sun Demon,2.21, The (1959)
Hook (1991),2.1,Adventure|Fantasy
Horror Express (1972),1.86,Horror
My Chauffeur (1986),1.69,Comedy
Son of the Sheik,1.73, The (1926)
Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),1.67,Horror
True Grit (1969),1.91,Adventure|Western
Roadside Prophets (1992),3.92,Comedy|Drama
Madame Sousatzka (1988),2.38,Drama
Max Dugan Returns (1983),3.67,Comedy
Midnight Express (1978),4.05,Drama
Misery (1990),2.97,Horror
Mr. Saturday Night (1992),2.32,Comedy|Drama
Murphy's Romance (1985),2.6,Comedy|Romance
My Life (1993),3.83,Drama
Solaris (Solyaris) (1972),3.47,Drama|Sci-Fi
Network (1976),3.89,Comedy|Drama
No Way Out (1987),3.76,Thriller
North Dallas Forty (1979),4.27,Comedy|Drama
Odd Couple,3.94, The (1968)
Outlaw Josey Wales,3.92, The (1976)
Black and White (1999),3.69,Drama
Frequency (2000),4.22,Drama|Thriller
Ready to Rumble (2000),3.37,Comedy
Return to Me (2000),3.59,Drama|Romance
Rules of Engagement (2000),3.25,Drama|Thriller
Joe Gould's Secret (2000),2.0,Drama
Me Myself I (2000),2.73,Comedy
Bell,2.04, Book and Candle (1958)
Bells,2.04, The (1926)
End of Violence,2.57, The (1997)
Force 10 from Navarone (1978),2.29,Action|War
How to Stuff a Wild Bikini (1965),2.7,Comedy
Mystery Train (1989),1.85,Comedy|Crime|Drama
Sacco and Vanzetti (Sacco e Vanzetti) (1971),1.81,Drama
Taffin (1988),2.55,Action|Thriller
Arthur (1981),2.87,Comedy|Romance
Bachelor Party (1984),3.2,Comedy
Parenthood (1989),3.46,Comedy|Drama
Predator (1987),3.59,Action|Sci-Fi|Thriller
Prince of Tides,3.22, The (1991)
Postman Always Rings Twice,3.66, The (1981)
Smoking/No Smoking (1993),3.67,Comedy
All the Vermeers in New York (1990),3.17,Comedy|Drama|Romance
Freedom for Us (?nous la libert?) (1931),2.58,Comedy
Actor's Revenge,3.4, An (Yukinojo Henge) (1963)
28 Days (2000),3.08,Comedy
American Psycho (2000),2.98,Comedy|Horror|Thriller
Keeping the Faith (2000),2.39,Comedy|Romance
Where the Money Is (2000),2.25,Comedy|Drama
East is East (1999),3.21,Comedy
Filth and the Fury,3.23, The (2000)
Passion of Mind (1999),3.74,Romance|Thriller
Third World Cop (1999),3.14,Action
Coming Apart (1969),2.45,Drama
Diner (1982),2.37,Comedy|Drama
Shakes the Clown (1991),2.97,Comedy
Cabaret (1972),3.31,Musical|War
What Ever Happened to Baby Jane? (1962),3.02,Drama|Thriller
Prick Up Your Ears (1987),3.67,Drama
Auntie Mame (1958),2.58,Comedy|Drama
Guys and Dolls (1955),2.0,Musical
Hunger,3.73, The (1983)
Marathon Man (1976),3.72,Thriller
Caddyshack (1980),3.07,Comedy
Gossip (2000),3.57,Drama|Thriller
Love and Basketball (2000),3.71,Drama|Romance
U-571 (2000),3.96,Action|Thriller
Virgin Suicides,3.41, The (1999)
Jennifer 8 (1992),4.25,Thriller
Law,3.4, The (Le Legge) (1958)
Limelight (1952),2.99,Drama
Phantom Love (Ai No Borei) (1978),3.84,Drama
Stacy's Knights (1982),3.49,Drama
Committed (2000),3.98,Comedy|Drama
Crow: Salvation,3.79, The (2000)
Flintstones in Viva Rock Vegas,4.0, The (2000)
Where the Heart Is (2000),3.45,Comedy|Drama
Big Kahuna,3.97, The (2000)
Bossa Nova (1999),3.41,Comedy
Smiling Fish and Goat on Fire (1999),4.08,Drama
Idiots,3.97, The (Idioterne) (1998)
Last September,2.6, The (1999)
Time Code (2000),3.24,Drama
Carnosaur (1993),3.38,Horror|Sci-Fi
Carnosaur 2 (1995),3.86,Horror|Sci-Fi
Carnosaur 3: Primal Species (1996),3.75,Horror|Sci-Fi
Defying Gravity (1997),3.0,Drama
Hidden,3.14, The (1987)
Two Moon Juction (1988),3.88,Drama
Gladiator (2000),3.0,Action|Drama
I Dreamed of Africa (2000),3.75,Drama
Up at the Villa (2000),2.5,Drama
Human Traffic (1999),3.35,Drama
Jails,3.5, Hospitals & Hip-Hop (2000)
Black Tights (Les Collants Noirs) (1960),2.82,Drama
Breathless (1983),2.76,Action|Drama|Romance|Thriller
Great Locomotive Chase,3.26, The (1956)
Idolmaker,3.48, The (1980)
Inferno (1980),2.96,Horror
King of Marvin Gardens,1.33, The (1972)
Kill,3.57, Baby... Kill! (Operazione Paura) (1966)
Lords of Flatbush,2.64, The (1974)
Mr. Mom (1983),2.85,Comedy|Drama
Time Masters (Les Ma?res du Temps) (1982),2.54,Animation|Sci-Fi
Battlefield Earth (2000),2.09,Action|Sci-Fi
Center Stage (2000),2.16,Drama
Held Up (2000),3.38,Comedy
Screwed (2000),3.47,Comedy
Whipped (2000),3.4,Comedy
Hamlet (2000),1.67,Drama
Anchors Aweigh (1945),2.82,Comedy|Musical
Blue Hawaii (1961),1.97,Comedy|Musical
Castaway Cowboy,3.25, The (1974)
G. I. Blues (1960),3.33,Musical
Gay Deceivers,2.18, The (1969)
Gypsy (1962),2.83,Musical
King Creole (1958),3.0,Drama|Musical
On the Town (1949),3.1,Musical
One Little Indian (1973),2.59,Comedy|Drama|Western
Pee-wee's Big Adventure (1985),2.73,Comedy
Regret to Inform (1998),4.03,Documentary
Roustabout (1964),3.24,Musical
Saludos Amigos (1943),3.01,Animation|Children's|Comedy
Slipper and the Rose,3.25, The (1976)
Things Change (1988),3.86,Comedy
Honeymoon in Vegas (1992),3.81,Comedy|Romance
Dinosaur (2000),4.2,Animation|Children's
Loser (2000),3.37,Comedy|Romance
Road Trip (2000),3.07,Comedy
Small Time Crooks (2000),3.56,Comedy
Hollywood Knights,3.82, The (1980)
Myth of Fingerprints,3.28, The (1997)
Possession (1981),3.41,Drama|Horror
Twelve Chairs,3.38, The (1970)
Mission: Impossible 2 (2000),2.21,Action|Thriller
Shanghai Noon (2000),3.33,Action
Better Living Through Circuitry (1999),1.62,Documentary
8 1/2 Women (1999),2.33,Comedy
Carnival of Souls (1962),4.23,Horror|Thriller
Flying Tigers (1942),2.42,Action|Drama|War
Gold Rush,3.56, The (1925)
House of Exorcism,2.53, The (La Casa dell'esorcismo) (1974)
It's in the Water (1998),2.79,Comedy
Monsieur Verdoux (1947),3.26,Comedy
On Her Majesty's Secret Service (1969),3.27,Action
Seven Days in May (1964),4.02,Thriller
Spy Who Loved Me,3.4, The (1977)
Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),3.13,Drama
Vagabond (Sans toit ni loi) (1985),4.1,Drama
Moonraker (1979),3.56,Action|Romance|Sci-Fi
Man with the Golden Gun,3.29, The (1974)
King in New York,4.02, A (1957)
Woman of Paris,3.76, A (1923)
In Old California (1942),3.19,Western
Fighting Seabees,2.43, The (1944)
Dark Command (1940),4.02,Western
Cleo From 5 to 7 (Cl? de 5 ?7) (1962),1.81,Drama
Big Momma's House (2000),2.64,Comedy
Running Free (2000),3.76,Drama
Abominable Snowman,3.59, The (1957)
American Gigolo (1980),2.13,Drama
Anguish (Angustia) (1986),2.76,Horror
Blood Spattered Bride,2.54, The (La Novia Ensangrentada) (1972)
City of the Living Dead (Paura nella citt?dei morti viventi) (1980),3.38,Horror
Endless Summer,2.5, The (1966)
Guns of Navarone,2.88, The (1961)
Blow-Out (La Grande Bouffe) (1973),3.72,Drama
Lured (1947),3.29,Crime
Pandora and the Flying Dutchman (1951),2.54,Drama
Quatermass and the Pit (1967),2.82,Sci-Fi
Quatermass II (1957),2.71,Sci-Fi|Thriller
Puppet Master (1989),3.91,Horror|Sci-Fi|Thriller
Puppet Master II (1990),2.89,Horror|Sci-Fi|Thriller
Puppet Master III: Toulon's Revenge (1991),2.62,Horror|Sci-Fi|Thriller
Puppet Master 4 (1993),2.64,Horror|Sci-Fi|Thriller
Puppet Master 5: The Final Chapter (1994),2.54,Horror|Sci-Fi|Thriller
Curse of the Puppet Master (1998),2.75,Horror|Sci-Fi|Thriller
Retro Puppetmaster (1999),3.0,Horror|Sci-Fi|Thriller
Rent-A-Cop (1988),2.63,Action|Comedy
Romeo and Juliet (1968),3.59,Drama|Romance
Stay Tuned (1992),3.39,Comedy
Story of G.I. Joe,3.14, The (1945)
Blazing Saddles (1974),2.96,Comedy|Western
Benji (1974),3.1,Adventure|Children's
Benji the Hunted (1987),4.05,Adventure|Children's
For the Love of Benji (1977),2.92,Adventure|Children's
White Christmas (1954),3.95,Musical
Eraserhead (1977),3.7,Drama|Horror
Baraka (1992),3.54,Documentary
Man with the Golden Arm,3.65, The (1955)
Decline of Western Civilization,3.67, The (1981)
Decline of Western Civilization Part II: The Metal Years,2.67, The (1988)
For a Few Dollars More (1965),3.16,Western
Magnum Force (1973),3.88,Western
Blood Simple (1984),3.19,Drama|Film-Noir
Fabulous Baker Boys,3.1, The (1989)
Prizzi's Honor (1985),3.1,Comedy|Drama|Romance
Flatliners (1990),3.26,Thriller
Light Years (1988),2.69,Sci-Fi
Porky's (1981),3.23,Comedy
Porky's II: The Next Day (1983),3.17,Comedy
Porky's Revenge (1985),3.33,Comedy
Private School (1983),3.68,Comedy
Class of Nuke 'Em High (1986),3.09,Comedy|Horror
Toxic Avenger,3.86, The (1985)
Toxic Avenger,3.84, Part II
Toxic Avenger Part III: The Last Temptation of Toxie,3.83, The (1989)
Night of the Creeps (1986),3.67,Comedy|Horror|Sci-Fi
Predator 2 (1990),3.0,Action|Sci-Fi|Thriller
Running Man,2.8, The (1987)
Starman (1984),2.0,Adventure|Drama|Romance|Sci-Fi
Brother from Another Planet,2.02, The (1984)
Alien Nation (1988),2.83,Crime|Drama|Sci-Fi
Mad Max (1979),2.78,Action|Sci-Fi
Mad Max 2 (a.k.a. The Road Warrior) (1981),3.5,Action|Sci-Fi
Mad Max Beyond Thunderdome (1985),5.0,Action|Sci-Fi
Bird on a Wire (1990),3.27,Action|Adventure|Romance|Thriller
Angel Heart (1987),2.73,Film-Noir|Mystery|Thriller
Nine 1/2 Weeks (1986),2.38,Drama
Firestarter (1984),3.12,Horror|Thriller
Sleepwalkers (1992),3.0,Horror
Action Jackson (1988),3.0,Action|Comedy
Sarafina! (1992),4.5,Drama
Soapdish (1991),2.41,Comedy
Long Walk Home,3.0, The (1990)
Clara's Heart (1988),1.71,Drama
Burglar (1987),2.7,Comedy
Fatal Beauty (1987),3.5,Action|Crime
Gone in 60 Seconds (2000),3.19,Action|Crime
American Pimp (1999),2.34,Documentary
Love's Labour's Lost (2000),3.32,Comedy|Romance
Sunshine (1999),4.23,Drama
Trixie (1999),2.73,Comedy
Live Virgin (1999),1.67,Comedy
Hamlet (1990),2.79,Drama
Coming Home (1978),2.65,Drama|War
American Pop (1981),3.12,Animation|Musical
Assault on Precinct 13 (1976),3.5,Action|Thriller
Near Dark (1987),1.0,Comedy|Horror
One False Move (1991),3.88,Thriller
Shaft (1971),3.16,Action|Crime
Conversation,2.18, The (1974)
Cutter's Way (1981),2.68,Drama|Thriller
Fury,3.82, The (1978)
Paper Chase,4.07, The (1973)
Prince of the City (1981),2.3,Drama
Serpico (1973),2.91,Crime|Drama
Big Carnival,3.33, The (1951)
Lonely Are the Brave (1962),3.51,Drama|Western
Sugarland Express,3.92, The (1974)
Trouble in Paradise (1932),3.11,Comedy|Romance
Big Trouble in Little China (1986),2.8,Action|Comedy
Badlands (1973),2.23,Crime|Drama
Battleship Potemkin,3.71, The (Bronenosets Potyomkin) (1925)
Boys and Girls (2000),2.64,Comedy|Romance
Shaft (2000),2.59,Action|Crime
Titan A.E. (2000),2.58,Adventure|Animation|Sci-Fi
Butterfly (La Lengua de las Mariposas) (2000),2.92,Drama|War
Jesus' Son (1999),3.85,Drama
Match,3.36, The (1999)
Time Regained (Le Temps Retrouv? (1999),3.58,Drama
Boricua's Bond (2000),3.44,Drama
Chicken Run (2000),3.99,Animation|Children's|Comedy
Me,3.26, Myself and Irene (2000)
Patriot,2.04, The (2000)
Adventures of Rocky and Bullwinkle,3.75, The (2000)
Perfect Storm,2.25, The (2000)
Golden Bowl,3.04, The (2000)
Asylum (1972),3.0,Horror
Communion (1989),3.72,Drama|Sci-Fi|Thriller
Fun and Fancy Free (1947),2.94,Animation|Children's|Musical
Kentucky Fried Movie,1.93, The (1977)
Blood In,1.96, Blood Out (a.k.a. Bound by Honor) (1993)
Daughter of Dr. Jeckyll (1957),1.73,Horror
F/X (1986),2.05,Action|Crime|Thriller
F/X 2 (1992),1.79,Action|Crime|Thriller
Hot Spot,3.05, The (1990)
Missing in Action (1984),2.11,Action|War
Missing in Action 2: The Beginning (1985),1.49,Action|War
Braddock: Missing in Action III (1988),2.26,Action|War
Thunderbolt and Lightfoot (1974),3.47,Action
Dreamscape (1984),3.64,Adventure|Crime|Sci-Fi|Thriller
Golden Voyage of Sinbad,4.12, The (1974)
Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),3.67,Horror
House Party (1990),3.9,Comedy
House Party 2 (1991),3.78,Comedy
