id,title,genre,point_avg
1431.0,Beverly Hills Ninja (1997),Action|Comedy,2.55
1432.0,Metro (1997),Action,2.77
1433.0,"Machine, The (1994)",Comedy|Horror,1.8
1434.0,"Stranger, The (1994)",Action,4.0
1436.0,Falling in Love Again (1980),Comedy,2.89
1437.0,"Cement Garden, The (1993)",Drama,3.1
1438.0,Dante's Peak (1997),Action|Thriller,2.82
1439.0,Meet Wally Sparks (1997),Comedy,2.35
1440.0,Amos & Andrew (1993),Comedy,2.77
1441.0,Benny & Joon (1993),Comedy|Romance,3.44
1442.0,Prefontaine (1997),Drama,3.1
1443.0,"Tickle in the Heart, A (1996)",Documentary,
1444.0,Guantanamera (1994),Comedy,3.38
1445.0,McHale's Navy (1997),Comedy|War,2.17
1446.0,Kolya (1996),Comedy,4.05
1447.0,Gridlock'd (1997),Crime,3.37
1448.0,Fire on the Mountain (1996),Documentary,
1449.0,Waiting for Guffman (1996),Comedy,4.15
1450.0,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,3.79
1453.0,"Beautician and the Beast, The (1997)",Comedy|Romance,2.43
1454.0,SubUrbia (1997),Comedy,3.16
1455.0,Hotel de Love (1996),Comedy|Romance,2.77
1456.0,"Pest, The (1997)",Comedy,2.36
1457.0,Fools Rush In (1997),Comedy|Romance,3.11
1458.0,Touch (1997),Romance,2.83
1459.0,Absolute Power (1997),Mystery|Thriller,3.36
1460.0,That Darn Cat! (1997),Children's|Comedy|Mystery,2.68
1461.0,Vegas Vacation (1997),Comedy,2.57
1462.0,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary,
1463.0,That Old Feeling (1997),Comedy|Romance,3.03
1464.0,Lost Highway (1997),Mystery,3.35
1465.0,Rosewood (1997),Drama,3.49
1466.0,Donnie Brasco (1997),Crime|Drama,3.8
1467.0,Salut cousin! (1996),Comedy|Drama,
1468.0,Booty Call (1997),Comedy|Romance,2.56
1470.0,Rhyme & Reason (1997),Documentary,4.0
1471.0,Boys Life 2 (1997),Drama,3.4
1472.0,City of Industry (1997),Crime|Thriller,3.25
1473.0,Best Men (1997),Action|Comedy|Crime|Drama,2.83
1474.0,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,2.34
1475.0,Kama Sutra: A Tale of Love (1996),Romance,3.15
1476.0,Private Parts (1997),Comedy|Drama,3.49
1477.0,Love Jones (1997),Romance,3.44
1479.0,"Saint, The (1997)",Action|Romance|Thriller,3.2
1480.0,Smilla's Sense of Snow (1997),Action|Drama|Thriller,3.28
1482.0,"Van, The (1996)",Comedy|Drama,3.33
1483.0,Crash (1996),Drama|Thriller,2.76
1484.0,"Daytrippers, The (1996)",Mystery,3.7
1485.0,Liar Liar (1997),Comedy,3.5
1486.0,"Quiet Room, The (1996)",Drama,3.14
1487.0,Selena (1997),Drama|Musical,3.07
1488.0,"Devil's Own, The (1997)",Action|Drama|Thriller|War,2.86
1489.0,Cats Don't Dance (1997),Animation|Children's|Musical,2.57
1490.0,B*A*P*S (1997),Comedy,1.81
1493.0,Love and Other Catastrophes (1996),Romance,3.29
1494.0,"Sixth Man, The (1997)",Comedy,2.47
1495.0,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's,1.32
1496.0,Anna Karenina (1997),Drama|Romance,3.16
1497.0,Double Team (1997),Action,2.08
1498.0,Inventing the Abbotts (1997),Drama|Romance,3.14
1499.0,Anaconda (1997),Action|Adventure|Thriller,2.2
1500.0,Grosse Pointe Blank (1997),Comedy|Crime,3.81
1501.0,Keys to Tulsa (1997),Crime,2.61
1502.0,Kissed (1996),Romance,3.08
1503.0,8 Heads in a Duffel Bag (1997),Comedy,2.32
1504.0,Hollow Reed (1996),Drama,3.5
1507.0,Paradise Road (1997),Drama|War,3.33
1508.0,Traveller (1997),Drama,3.31
1509.0,All Over Me (1997),Drama,3.67
1510.0,"Brother's Kiss, A (1997)",Drama,2.5
1511.0,A Chef in Love (1996),Comedy,3.58
1513.0,Romy and Michele's High School Reunion (1997),Comedy,3.05
1514.0,Temptress Moon (Feng Yue) (1996),Romance,2.71
1515.0,Volcano (1997),Drama|Thriller,2.56
1516.0,Children of the Revolution (1996),Comedy,3.65
1517.0,Austin Powers: International Man of Mystery (1997),Comedy,3.71
1518.0,Breakdown (1997),Action|Thriller,3.42
1519.0,Broken English (1996),Drama,3.33
1520.0,Commandments (1997),Romance,2.47
1522.0,Ripe (1996),Drama,2.43
1523.0,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,2.63
1524.0,"Turning, The (1992)",Drama,
1525.0,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy,2.09
1526.0,Fathers' Day (1997),Comedy,2.47
1527.0,"Fifth Element, The (1997)",Action|Sci-Fi,3.64
1528.0,Intimate Relations (1996),Comedy,2.0
1529.0,Nowhere (1997),Drama,3.23
1531.0,Losing Chase (1996),Drama,3.64
1532.0,Sprung (1997),Comedy,2.67
1533.0,"Promise, The (La Promesse) (1996)",Drama,3.88
1534.0,"Bonheur, Le (1965)",Drama,3.67
1535.0,Love! Valour! Compassion! (1997),Drama|Romance,3.49
1537.0,Shall We Dance? (Shall We Dansu?) (1996),Comedy,4.14
1538.0,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's,1.67
1539.0,Twin Town (1997),Comedy|Crime,2.82
1541.0,Addicted to Love (1997),Comedy|Romance,3.1
1542.0,Brassed Off (1996),Comedy|Drama|Romance,3.54
1543.0,"Designated Mourner, The (1997)",Drama,3.29
1544.0,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,3.04
1545.0,Ponette (1996),Drama,4.07
1546.0,Schizopolis (1996),Comedy,3.82
1547.0,Shiloh (1997),Children's|Drama,3.32
1548.0,"War at Home, The (1996)",Drama,2.5
1549.0,Rough Magic (1995),Drama|Romance,2.68
1550.0,Trial and Error (1997),Comedy|Romance,2.7
1551.0,Buddy (1997),Adventure|Children's|Drama,2.83
1552.0,Con Air (1997),Action|Adventure|Thriller,3.27
1553.0,Late Bloomers (1996),Comedy,2.75
1554.0,"Pillow Book, The (1995)",Drama|Romance,3.48
1555.0,"To Have, or Not (1995)",Drama,3.0
1556.0,Speed 2: Cruise Control (1997),Action|Romance|Thriller,1.87
1557.0,Squeeze (1996),Drama,
1558.0,Sudden Manhattan (1996),Comedy,1.5
1559.0,"Next Step, The (1995)",Drama,
1561.0,Wedding Bell Blues (1996),Comedy,3.25
1562.0,Batman & Robin (1997),Action|Adventure|Crime,2.26
1563.0,Dream With the Fishes (1997),Drama,3.6
1564.0,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,3.83
1565.0,Head Above Water (1996),Comedy|Thriller,3.0
1566.0,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,3.28
1567.0,"Last Time I Committed Suicide, The (1997)",Drama,3.44
1568.0,MURDER and murder (1996),Crime|Drama|Mystery,
1569.0,My Best Friend's Wedding (1997),Comedy|Romance,3.43
1570.0,Tetsuo II: Body Hammer (1992),Sci-Fi,3.3
1571.0,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance,3.96
1572.0,Contempt (Le M?ris) (1963),Drama,3.73
1573.0,Face/Off (1997),Action|Sci-Fi|Thriller,3.4
1574.0,Fall (1997),Romance,2.87
1575.0,Gabbeh (1996),Drama,3.14
1577.0,Mondo (1996),Drama,
1578.0,"Innocent Sleep, The (1995)",Crime,
1579.0,For Ever Mozart (1996),Drama,3.0
1580.0,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,3.74
1581.0,Out to Sea (1997),Comedy,2.85
1582.0,Wild America (1997),Adventure|Children's,3.17
1583.0,"Simple Wish, A (1997)",Children's|Fantasy,2.78
1584.0,Contact (1997),Drama|Sci-Fi,3.77
1585.0,Love Serenade (1996),Comedy,3.21
1586.0,G.I. Jane (1997),Action|Drama|War,3.05
1587.0,Conan the Barbarian (1982),Action|Adventure,3.42
1588.0,George of the Jungle (1997),Children's|Comedy,3.08
1589.0,Cop Land (1997),Crime|Drama|Mystery,3.36
1590.0,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,2.52
1591.0,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,2.62
1592.0,Air Bud (1997),Children's|Comedy,2.49
1593.0,Picture Perfect (1997),Comedy|Romance,2.86
1594.0,In the Company of Men (1997),Drama,3.78
1595.0,Free Willy 3: The Rescue (1997),Adventure|Children's|Drama,1.74
1596.0,Career Girls (1997),Drama,3.47
1597.0,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,3.41
1598.0,Desperate Measures (1998),Crime|Drama|Thriller,2.71
1599.0,Steel (1997),Action,1.64
1600.0,She's So Lovely (1997),Drama|Romance,2.87
1601.0,Hoodlum (1997),Crime|Drama|Film-Noir,2.72
1602.0,Leave It to Beaver (1997),Comedy,2.12
1603.0,Mimic (1997),Sci-Fi|Thriller,2.93
1604.0,Money Talks (1997),Action|Comedy,2.75
1605.0,Excess Baggage (1997),Adventure|Romance,2.66
1606.0,Kull the Conqueror (1997),Action|Adventure,2.34
1608.0,Air Force One (1997),Action|Thriller,3.59
1609.0,187 (1997),Drama,2.75
1610.0,"Hunt for Red October, The (1990)",Action|Thriller,4.05
1611.0,My Own Private Idaho (1991),Drama,3.35
1612.0,"Kiss Me, Guido (1997)",Comedy,3.33
1613.0,Star Maps (1997),Drama,2.9
1614.0,In & Out (1997),Comedy,3.28
1615.0,"Edge, The (1997)",Adventure|Thriller,3.62
1616.0,"Peacemaker, The (1997)",Action|Thriller|War,3.09
1617.0,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,4.22
1619.0,Seven Years in Tibet (1997),Drama|War,3.43
1620.0,Kiss the Girls (1997),Crime|Drama|Thriller,3.34
1621.0,Soul Food (1997),Drama,3.28
1622.0,Kicked in the Head (1997),Comedy|Drama,2.4
1623.0,Wishmaster (1997),Horror,2.21
1624.0,"Thousand Acres, A (1997)",Drama,2.72
1625.0,"Game, The (1997)",Mystery|Thriller,3.91
1626.0,Fire Down Below (1997),Action|Drama|Thriller,2.52
1627.0,U Turn (1997),Action|Crime|Mystery,3.08
1628.0,"Locusts, The (1997)",Drama,
1629.0,"MatchMaker, The (1997)",Comedy|Romance,3.02
1630.0,"Lay of the Land, The (1997)",Comedy|Drama,2.0
1631.0,"Assignment, The (1997)",Thriller,3.59
1632.0,"Smile Like Yours, A (1997)",Comedy|Romance,2.45
1633.0,Ulee's Gold (1997),Drama,3.66
1635.0,"Ice Storm, The (1997)",Drama,3.8
1636.0,Stag (1997),Action|Thriller,2.4
1639.0,Chasing Amy (1997),Drama|Romance,3.78
1640.0,How to Be a Player (1997),Comedy,2.54
1641.0,"Full Monty, The (1997)",Comedy,3.87
1642.0,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,3.05
1643.0,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,3.88
1644.0,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,2.63
1645.0,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,3.44
1646.0,Rocket Man (1997),Comedy,2.82
1647.0,Playing God (1997),Crime|Thriller,2.88
1648.0,"House of Yes, The (1997)",Comedy|Drama|Thriller,3.47
1649.0,"Fast, Cheap & Out of Control (1997)",Documentary,3.85
1650.0,Washington Square (1997),Drama,3.34
1651.0,Telling Lies in America (1997),Drama,2.88
1652.0,Year of the Horse (1997),Documentary,3.25
1653.0,Gattaca (1997),Drama|Sci-Fi|Thriller,3.71
1654.0,FairyTale: A True Story (1997),Children's|Drama|Fantasy,3.31
1655.0,Phantoms (1998),Horror,2.43
1656.0,Swept from the Sea (1997),Romance,3.21
1657.0,Wonderland (1997),Documentary,3.5
1658.0,"Life Less Ordinary, A (1997)",Romance|Thriller,3.17
1659.0,Hurricane Streets (1998),Drama,2.86
1660.0,Eve's Bayou (1997),Drama,3.57
1661.0,Switchback (1997),Thriller,3.19
1662.0,Gang Related (1997),Crime,2.65
1663.0,Stripes (1981),Comedy,3.84
1664.0,N?ette et Boni (1996),Drama,4.2
1665.0,Bean (1997),Comedy,2.68
1666.0,Hugo Pool (1997),Romance,2.6
1667.0,Mad City (1997),Action|Drama,2.78
1668.0,One Night Stand (1997),Drama,2.54
1669.0,"Tango Lesson, The (1997)",Romance,3.46
1670.0,Welcome To Sarajevo (1997),Drama|War,3.5
1671.0,Deceiver (1997),Crime,3.18
1672.0,"Rainmaker, The (1997)",Drama,3.57
1673.0,Boogie Nights (1997),Drama,3.77
1674.0,Witness (1985),Drama|Romance|Thriller,4.0
1675.0,Incognito (1997),Crime|Thriller,3.09
1676.0,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,3.13
1677.0,Critical Care (1997),Comedy,2.76
1678.0,"Joy Luck Club, The (1993)",Drama,3.83
1679.0,Chairman of the Board (1998),Comedy,1.96
1680.0,Sliding Doors (1998),Drama|Romance,3.79
1681.0,Mortal Kombat: Annihilation (1997),Action|Adventure,2.18
1682.0,"Truman Show, The (1998)",Drama,3.86
1683.0,"Wings of the Dove, The (1997)",Drama|Romance|Thriller,3.76
1684.0,Mrs. Dalloway (1997),Romance,3.72
1685.0,"I Love You, I Love You Not (1996)",Romance,3.5
1686.0,Red Corner (1997),Crime|Thriller,3.16
1687.0,"Jackal, The (1997)",Action|Thriller,3.08
1688.0,Anastasia (1997),Animation|Children's|Musical,3.5
1689.0,"Man Who Knew Too Little, The (1997)",Comedy|Mystery,3.15
1690.0,Alien: Resurrection (1997),Action|Horror|Sci-Fi,2.96
1692.0,Alien Escape (1995),Horror|Sci-Fi,2.55
1693.0,Amistad (1997),Drama,3.72
1694.0,"Apostle, The (1997)",Drama,3.73
1695.0,Artemisia (1997),Drama,3.69
1696.0,Bent (1997),Drama|War,3.57
1697.0,"Big Bang Theory, The (1994)",Crime,
1698.0,"Boys, Les (1997)",Comedy,
1699.0,"Butcher Boy, The (1998)",Drama,3.5
1701.0,Deconstructing Harry (1997),Comedy|Drama,3.42
1702.0,Flubber (1997),Children's|Comedy|Fantasy,2.55
1703.0,For Richer or Poorer (1997),Comedy,2.94
1704.0,Good Will Hunting (1997),Drama,4.18
1705.0,Guy (1996),Drama,
1706.0,Harlem River Drive (1996),Drama,
1707.0,Home Alone 3 (1997),Children's|Comedy,1.88
1708.0,Ill Gotten Gains (1997),Drama,
1709.0,Legal Deceit (1997),Thriller,2.0
1710.0,Man of Her Dreams (1996),Drama,
1711.0,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,3.25
1713.0,Mouse Hunt (1997),Children's|Comedy,3.04
1714.0,Never Met Picasso (1996),Romance,2.0
1715.0,Office Killer (1997),Thriller,3.0
1716.0,"Other Voices, Other Rooms (1997)",Drama,
1717.0,Scream 2 (1997),Horror|Thriller,2.98
1718.0,Stranger in the House (1997),Thriller,2.57
1719.0,"Sweet Hereafter, The (1997)",Drama,4.04
1720.0,Time Tracers (1995),Action|Adventure|Sci-Fi,1.29
1721.0,Titanic (1997),Drama|Romance,3.58
1722.0,Tomorrow Never Dies (1997),Action|Romance|Thriller,3.44
1723.0,Twisted (1996),Comedy|Drama,
1724.0,Full Speed (1996),Drama,3.0
1725.0,"Education of Little Tree, The (1997)",Drama,3.74
1726.0,"Postman, The (1997)",Drama,2.77
1727.0,"Horse Whisperer, The (1998)",Drama,3.23
1728.0,"Winter Guest, The (1997)",Drama,3.32
1729.0,Jackie Brown (1997),Crime|Drama,3.69
1730.0,Kundun (1997),Drama,3.73
1731.0,Mr. Magoo (1997),Comedy,1.88
1732.0,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,3.74
1733.0,Afterglow (1997),Drama|Romance,3.11
1734.0,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,3.83
1735.0,Great Expectations (1998),Drama|Romance,3.2
1738.0,Vermin (1998),Comedy,
1739.0,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children's,1.36
1740.0,Men of Means (1998),Action|Drama,
1741.0,"Midaq Alley (Callej? de los milagros, El) (1995)",Drama,4.0
1742.0,Caught Up (1998),Crime,
1743.0,Arguing the World (1996),Documentary,3.91
1744.0,Firestorm (1998),Action|Adventure|Thriller,2.68
1746.0,Senseless (1998),Comedy,2.76
1747.0,Wag the Dog (1997),Comedy|Drama,3.49
1748.0,Dark City (1998),Film-Noir|Sci-Fi|Thriller,3.82
1749.0,"Leading Man, The (1996)",Romance,3.4
1750.0,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi,2.19
1752.0,Hard Rain (1998),Action|Thriller,2.66
1753.0,Half Baked (1998),Comedy,3.2
1754.0,Fallen (1998),Action|Mystery|Thriller,3.39
1755.0,Shooting Fish (1997),Romance,3.53
1756.0,"Prophecy II, The (1998)",Horror,2.55
1757.0,Duoluo tianshi (1995),Drama,
1758.0,Dangerous Beauty (1998),Drama,3.65
1759.0,Four Days in September (1997),Drama,3.98
1760.0,Spice World (1997),Comedy|Musical,1.87
1762.0,Deep Rising (1998),Action|Horror|Sci-Fi,2.74
1764.0,Tainted (1998),Comedy|Thriller,3.0
1765.0,"Letter From Death Row, A (1998)",Crime|Drama,
1767.0,Music From Another Room (1998),Drama|Romance,3.0
1768.0,Mat' i syn (1997),Drama,
1769.0,"Replacement Killers, The (1998)",Action|Thriller,3.14
1770.0,B. Monkey (1998),Romance|Thriller,3.47
1771.0,Night Flier (1997),Horror,2.64
1772.0,Blues Brothers 2000 (1998),Action|Comedy|Musical,2.43
1773.0,Tokyo Fist (1995),Action|Drama,2.5
1774.0,Mass Transit (1998),Comedy|Drama,
1776.0,Ride (1998),Drama,
1777.0,"Wedding Singer, The (1998)",Comedy|Romance,3.49
1779.0,Sphere (1998),Adventure|Sci-Fi|Thriller,2.66
1780.0,Ayn Rand: A Sense of Life (1997),Documentary,4.12
1781.0,"Further Gesture, A (1996)",Drama,
1782.0,Little City (1998),Comedy|Romance,2.5
1783.0,Palmetto (1998),Film-Noir|Mystery|Thriller,2.93
1784.0,As Good As It Gets (1997),Comedy|Drama,3.95
1785.0,King of New York (1990),Action|Crime,3.39
1787.0,"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary,3.5
1788.0,Men With Guns (1997),Action|Drama,3.96
1789.0,"Sadness of Sex, The (1995)",Drama,
1791.0,Twilight (1998),Crime|Drama,2.96
1792.0,U.S. Marshalls (1998),Action|Thriller,3.17
1793.0,Welcome to Woop-Woop (1997),Comedy,2.38
1794.0,Love and Death on Long Island (1997),Comedy|Drama,3.43
1795.0,"Callej? de los milagros, El (1995)",Drama,4.5
1796.0,In God's Hands (1998),Action|Drama,2.4
1797.0,Everest (1998),Documentary,4.01
1798.0,Hush (1998),Thriller,2.57
1799.0,Suicide Kings (1997),Crime|Drama,3.41
1801.0,"Man in the Iron Mask, The (1998)",Action|Drama|Romance,3.04
1804.0,"Newton Boys, The (1998)",Crime|Drama,3.03
1805.0,Wild Things (1998),Crime|Drama|Mystery|Thriller,3.45
1806.0,Paulie (1998),Adventure|Children's|Comedy,2.89
1807.0,"Cool Dry Place, A (1998)",Drama,3.41
1809.0,Hana-bi (1997),Comedy|Crime|Drama,3.81
1810.0,Primary Colors (1998),Drama,3.56
1811.0,"Niagara, Niagara (1997)",Drama,3.69
1812.0,Wide Awake (1998),Children's|Comedy|Drama,3.48
1814.0,"Price Above Rubies, A (1998)",Drama,3.36
1815.0,Eden (1997),Drama,2.0
1816.0,Two Girls and a Guy (1997),Comedy|Drama,2.96
1817.0,No Looking Back (1998),Comedy|Drama|Romance,3.0
1819.0,Storefront Hitchcock (1997),Drama,
1820.0,"Proposition, The (1998)",Drama,2.0
1821.0,"Object of My Affection, The (1998)",Comedy|Romance,3.19
1822.0,Meet the Deedles (1998),Children's|Comedy,2.05
1824.0,Homegrown (1998),Comedy|Thriller,3.37
1825.0,"Player's Club, The (1998)",Action|Drama,2.67
1826.0,Barney's Great Adventure (1998),Adventure|Children's,1.55
1827.0,"Big One, The (1997)",Comedy|Documentary,4.0
1829.0,Chinese Box (1997),Drama|Romance,3.0
1830.0,Follow the Bitch (1998),Comedy,5.0
1831.0,Lost in Space (1998),Action|Sci-Fi|Thriller,2.58
1832.0,Heaven's Burning (1997),Action|Drama,4.0
1833.0,Mercury Rising (1998),Action|Drama|Thriller,3.0
1834.0,"Spanish Prisoner, The (1997)",Drama|Thriller,3.94
1835.0,City of Angels (1998),Romance,3.29
1836.0,"Last Days of Disco, The (1998)",Drama,3.31
1837.0,"Odd Couple II, The (1998)",Comedy,2.69
1839.0,My Giant (1998),Comedy,2.26
1840.0,He Got Game (1998),Drama,3.38
1841.0,"Gingerbread Man, The (1998)",Drama|Thriller,2.95
1842.0,Illtown (1996),Crime|Drama,4.0
1843.0,Slappy and the Stinkers (1998),Children's|Comedy,3.0
1844.0,Live Flesh (1997),Drama,3.86
1845.0,Zero Effect (1998),Comedy|Thriller,3.75
1846.0,Nil By Mouth (1997),Drama,3.25
1847.0,Ratchet (1996),Drama|Thriller,
1848.0,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy,3.05
1849.0,Prince Valiant (1997),Adventure,2.57
1850.0,"I Love You, Don't Touch Me! (1998)",Drama|Romance,2.85
1851.0,Leather Jacket Love Story (1997),Drama|Romance,4.0
1852.0,Love Walked In (1998),Drama|Thriller,2.0
1853.0,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy,2.0
1854.0,Kissing a Fool (1998),Comedy|Romance,3.02
1855.0,Krippendorf's Tribe (1998),Comedy,2.4
1856.0,Kurt & Courtney (1998),Documentary|Musical,3.06
1857.0,"Real Blonde, The (1997)",Comedy,3.08
1858.0,Mr. Nice Guy (1997),Action|Comedy,3.27
1859.0,Taste of Cherry (1997),Drama,3.53
1860.0,Character (Karakter) (1997),Drama,3.77
1861.0,Junk Mail (1997),Comedy|Thriller,3.33
1862.0,Species II (1998),Horror|Sci-Fi,2.05
1863.0,Major League: Back to the Minors (1998),Comedy,2.22
1864.0,Sour Grapes (1998),Comedy,2.73
1865.0,Wild Man Blues (1998),Documentary,3.56
1866.0,"Big Hit, The (1998)",Action|Comedy,3.09
1867.0,Tarzan and the Lost City (1998),Action|Adventure,2.42
1868.0,"Truce, The (1996)",Drama|War,2.0
1869.0,Black Dog (1998),Action|Thriller,2.31
1870.0,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,3.51
1871.0,"Friend of the Deceased, A (1997)",Comedy|Drama,4.0
1872.0,Go Now (1995),Drama,3.2
1873.0,"Mis?ables, Les (1998)",Drama,3.76
1874.0,Still Breathing (1997),Comedy|Romance,3.37
1875.0,Clockwatchers (1997),Comedy,3.4
1876.0,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,3.17
1877.0,Little Men (1998),Drama,2.5
1878.0,Woo (1998),Comedy|Romance,2.0
1879.0,"Hanging Garden, The (1997)",Drama,3.91
1880.0,Lawn Dogs (1997),Drama,3.42
1881.0,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy,2.78
1882.0,Godzilla (1998),Action|Sci-Fi,2.32
1883.0,Bulworth (1998),Comedy,3.44
1884.0,Fear and Loathing in Las Vegas (1998),Comedy|Drama,3.35
1885.0,"Opposite of Sex, The (1998)",Comedy|Drama,3.69
1886.0,I Got the Hook Up (1998),Comedy,2.75
1887.0,Almost Heroes (1998),Adventure|Comedy,2.48
1888.0,Hope Floats (1998),Comedy|Drama|Romance,2.99
1889.0,Insomnia (1997),Thriller,3.88
1890.0,Little Boy Blue (1997),Drama,2.43
1891.0,"Ugly, The (1997)",Horror|Thriller,1.89
1892.0,"Perfect Murder, A (1998)",Mystery|Thriller,3.37
1893.0,Beyond Silence (1996),Drama,3.76
1894.0,Six Days Seven Nights (1998),Adventure|Comedy|Romance,2.91
1895.0,Can't Hardly Wait (1998),Comedy|Drama|Romance,3.24
1896.0,Cousin Bette (1998),Comedy,3.11
1897.0,High Art (1998),Drama|Romance,3.5
1898.0,"Land Girls, The (1998)",Drama|War,3.64
1899.0,Passion in the Desert (1998),Adventure|Drama,3.2
1900.0,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama,4.16
1901.0,Dear Jesse (1997),Documentary,4.0
1902.0,Dream for an Insomniac (1996),Drama|Romance,3.1
1903.0,Hav Plenty (1997),Comedy,3.33
1904.0,Henry Fool (1997),Comedy|Drama,3.49
1905.0,Marie Baie Des Anges (1997),Drama,1.5
1906.0,Mr. Jealousy (1997),Comedy|Romance,3.22
1907.0,Mulan (1998),Animation|Children's,3.74
1908.0,Resurrection Man (1998),Drama|Thriller,3.0
1909.0,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,3.49
1910.0,I Went Down (1997),Action|Comedy|Crime,3.76
1911.0,Doctor Dolittle (1998),Comedy,2.93
1912.0,Out of Sight (1998),Action|Crime|Romance,3.8
1913.0,Picnic at Hanging Rock (1975),Drama|Mystery,3.83
1914.0,Smoke Signals (1998),Comedy|Drama,3.81
